,Date,Close,warna,ML,symbol
84,2005-02-03,940.0,red,KNN,TLKM
85,2005-02-04,935.0,red,KNN,TLKM
86,2005-02-07,930.0,red,KNN,TLKM
87,2005-02-08,925.0,red,KNN,TLKM
88,2005-02-11,935.0,red,KNN,TLKM
89,2005-02-14,930.0,red,KNN,TLKM
90,2005-02-15,950.0,red,KNN,TLKM
91,2005-02-16,950.0,red,KNN,TLKM
92,2005-02-17,940.0,red,KNN,TLKM
93,2005-02-18,940.0,red,KNN,TLKM
94,2005-02-21,925.0,red,KNN,TLKM
95,2005-02-22,930.0,red,KNN,TLKM
96,2005-02-23,930.0,red,KNN,TLKM
97,2005-02-24,915.0,red,KNN,TLKM
98,2005-02-25,895.0,red,KNN,TLKM
99,2005-02-28,885.0,red,KNN,TLKM
100,2005-03-01,910.0,red,KNN,TLKM
101,2005-03-02,895.0,red,KNN,TLKM
102,2005-03-03,905.0,red,KNN,TLKM
103,2005-03-04,885.0,red,KNN,TLKM
104,2005-03-07,885.0,red,KNN,TLKM
105,2005-03-08,895.0,red,KNN,TLKM
106,2005-03-09,905.0,red,KNN,TLKM
107,2005-03-10,885.0,red,KNN,TLKM
108,2005-03-14,860.0,red,KNN,TLKM
109,2005-03-15,875.0,red,KNN,TLKM
110,2005-03-16,875.0,red,KNN,TLKM
111,2005-03-17,880.0,red,KNN,TLKM
112,2005-03-18,885.0,red,KNN,TLKM
113,2005-03-21,905.0,red,KNN,TLKM
114,2005-03-22,915.0,red,KNN,TLKM
115,2005-03-23,925.0,red,KNN,TLKM
116,2005-03-24,910.0,red,KNN,TLKM
117,2005-03-28,915.0,red,KNN,TLKM
118,2005-03-29,900.0,red,KNN,TLKM
119,2005-03-30,890.0,red,KNN,TLKM
120,2005-03-31,895.0,red,KNN,TLKM
121,2005-04-01,925.0,red,KNN,TLKM
122,2005-04-04,940.0,red,KNN,TLKM
123,2005-04-05,930.0,red,KNN,TLKM
124,2005-04-06,925.0,red,KNN,TLKM
125,2005-04-07,935.0,red,KNN,TLKM
126,2005-04-08,935.0,red,KNN,TLKM
127,2005-04-11,940.0,red,KNN,TLKM
128,2005-04-12,935.0,red,KNN,TLKM
129,2005-04-13,945.0,red,KNN,TLKM
130,2005-04-14,935.0,red,KNN,TLKM
131,2005-04-15,925.0,red,KNN,TLKM
132,2005-04-18,900.0,red,KNN,TLKM
133,2005-04-19,890.0,red,KNN,TLKM
134,2005-04-20,885.0,red,KNN,TLKM
135,2005-04-21,875.0,red,KNN,TLKM
136,2005-04-25,870.0,red,KNN,TLKM
137,2005-04-26,875.0,red,KNN,TLKM
138,2005-04-27,865.0,red,KNN,TLKM
139,2005-04-28,870.0,red,KNN,TLKM
140,2005-04-29,855.0,red,KNN,TLKM
141,2005-05-02,845.0,red,KNN,TLKM
142,2005-05-03,835.0,red,KNN,TLKM
143,2005-05-04,860.0,red,KNN,TLKM
144,2005-05-06,900.0,red,KNN,TLKM
145,2005-05-09,930.0,red,KNN,TLKM
146,2005-05-10,920.0,red,KNN,TLKM
147,2005-05-11,890.0,red,KNN,TLKM
148,2005-05-12,895.0,red,KNN,TLKM
149,2005-05-13,885.0,red,KNN,TLKM
150,2005-05-16,865.0,red,KNN,TLKM
151,2005-05-17,875.0,red,KNN,TLKM
152,2005-05-18,875.0,red,KNN,TLKM
153,2005-05-19,895.0,red,KNN,TLKM
154,2005-05-20,910.0,red,KNN,TLKM
155,2005-05-23,920.0,red,KNN,TLKM
156,2005-05-25,920.0,red,KNN,TLKM
157,2005-05-26,920.0,red,KNN,TLKM
158,2005-05-27,920.0,red,KNN,TLKM
159,2005-05-30,930.0,red,KNN,TLKM
160,2005-05-31,930.0,red,KNN,TLKM
161,2005-06-01,950.0,red,KNN,TLKM
162,2005-06-02,965.0,red,KNN,TLKM
163,2005-06-03,960.0,red,KNN,TLKM
164,2005-06-06,960.0,red,KNN,TLKM
165,2005-06-07,955.0,red,KNN,TLKM
166,2005-06-08,945.0,red,KNN,TLKM
167,2005-06-09,940.0,red,KNN,TLKM
168,2005-06-10,950.0,red,KNN,TLKM
169,2005-06-13,965.0,red,KNN,TLKM
170,2005-06-14,975.0,red,KNN,TLKM
171,2005-06-15,975.0,red,KNN,TLKM
172,2005-06-16,985.0,red,KNN,TLKM
173,2005-06-17,1040.0,red,KNN,TLKM
174,2005-06-20,1070.0,red,KNN,TLKM
175,2005-06-21,1020.0,red,KNN,TLKM
176,2005-06-22,1000.0,red,KNN,TLKM
177,2005-06-23,990.0,red,KNN,TLKM
178,2005-06-24,995.0,red,KNN,TLKM
179,2005-06-27,980.0,red,KNN,TLKM
180,2005-06-28,1000.0,red,KNN,TLKM
181,2005-06-29,1010.0,red,KNN,TLKM
182,2005-06-30,1000.0,red,KNN,TLKM
183,2005-07-01,1050.0,red,KNN,TLKM
184,2005-07-04,1050.0,red,KNN,TLKM
185,2005-07-05,1040.0,red,KNN,TLKM
186,2005-07-06,1000.0,red,KNN,TLKM
187,2005-07-07,1000.0,red,KNN,TLKM
188,2005-07-08,990.0,red,KNN,TLKM
189,2005-07-11,995.0,red,KNN,TLKM
190,2005-07-12,1000.0,red,KNN,TLKM
191,2005-07-13,1020.0,red,KNN,TLKM
192,2005-07-14,1030.0,red,KNN,TLKM
193,2005-07-15,1050.0,red,KNN,TLKM
194,2005-07-18,1030.0,red,KNN,TLKM
195,2005-07-19,1030.0,red,KNN,TLKM
196,2005-07-20,1050.0,red,KNN,TLKM
197,2005-07-21,1090.0,red,KNN,TLKM
198,2005-07-22,1160.0,red,KNN,TLKM
199,2005-07-25,1130.0,red,KNN,TLKM
200,2005-07-26,1140.0,red,KNN,TLKM
201,2005-07-27,1120.0,red,KNN,TLKM
202,2005-07-28,1140.0,red,KNN,TLKM
203,2005-07-29,1110.0,red,KNN,TLKM
204,2005-08-01,1100.0,red,KNN,TLKM
205,2005-08-02,1140.0,red,KNN,TLKM
206,2005-08-03,1140.0,red,KNN,TLKM
207,2005-08-04,1120.0,red,KNN,TLKM
208,2005-08-05,1100.0,red,KNN,TLKM
209,2005-08-08,1070.0,red,KNN,TLKM
210,2005-08-09,1080.0,red,KNN,TLKM
211,2005-08-10,1130.0,red,KNN,TLKM
212,2005-08-11,1110.0,red,KNN,TLKM
213,2005-08-12,1070.0,red,KNN,TLKM
214,2005-08-15,1040.0,red,KNN,TLKM
215,2005-08-16,1030.0,red,KNN,TLKM
216,2005-08-18,1000.0,red,KNN,TLKM
217,2005-08-19,1010.0,red,KNN,TLKM
218,2005-08-22,1020.0,red,KNN,TLKM
219,2005-08-23,1010.0,red,KNN,TLKM
220,2005-08-24,990.0,red,KNN,TLKM
221,2005-08-25,985.0,red,KNN,TLKM
222,2005-08-26,995.0,red,KNN,TLKM
223,2005-08-29,955.0,red,KNN,TLKM
224,2005-08-30,1005.0,red,KNN,TLKM
225,2005-08-31,1030.0,red,KNN,TLKM
226,2005-09-01,1000.0,red,KNN,TLKM
227,2005-09-05,1020.0,red,KNN,TLKM
228,2005-09-06,1050.0,red,KNN,TLKM
229,2005-09-07,1040.0,red,KNN,TLKM
230,2005-09-08,1090.0,red,KNN,TLKM
231,2005-09-09,1140.0,red,KNN,TLKM
232,2005-09-12,1120.0,red,KNN,TLKM
233,2005-09-13,1060.0,red,KNN,TLKM
234,2005-09-14,1010.0,red,KNN,TLKM
235,2005-09-15,1000.0,red,KNN,TLKM
236,2005-09-16,1030.0,red,KNN,TLKM
237,2005-09-19,1060.0,red,KNN,TLKM
238,2005-09-20,1040.0,red,KNN,TLKM
239,2005-09-21,1020.0,red,KNN,TLKM
240,2005-09-22,980.0,red,KNN,TLKM
241,2005-09-23,985.0,red,KNN,TLKM
242,2005-09-26,1040.0,red,KNN,TLKM
243,2005-09-27,1040.0,red,KNN,TLKM
244,2005-09-28,1030.0,red,KNN,TLKM
245,2005-09-29,1040.0,red,KNN,TLKM
246,2005-09-30,1070.0,red,KNN,TLKM
247,2005-10-03,1060.0,red,KNN,TLKM
248,2005-10-04,1080.0,red,KNN,TLKM
249,2005-10-05,1080.0,red,KNN,TLKM
250,2005-10-06,1060.0,red,KNN,TLKM
251,2005-10-07,1020.0,red,KNN,TLKM
252,2005-10-10,1040.0,red,KNN,TLKM
253,2005-10-11,1040.0,red,KNN,TLKM
254,2005-10-12,1040.0,red,KNN,TLKM
255,2005-10-13,1020.0,red,KNN,TLKM
256,2005-10-14,1040.0,red,KNN,TLKM
257,2005-10-17,1040.0,red,KNN,TLKM
258,2005-10-18,1070.0,red,KNN,TLKM
259,2005-10-19,1040.0,red,KNN,TLKM
260,2005-10-20,1030.0,red,KNN,TLKM
261,2005-10-21,1030.0,red,KNN,TLKM
262,2005-10-24,1030.0,red,KNN,TLKM
263,2005-10-25,1010.0,red,KNN,TLKM
264,2005-10-26,1010.0,red,KNN,TLKM
265,2005-10-27,1010.0,red,KNN,TLKM
266,2005-10-28,1010.0,red,KNN,TLKM
267,2005-10-31,1000.0,red,KNN,TLKM
268,2005-11-01,1010.0,red,KNN,TLKM
269,2005-11-09,990.0,red,KNN,TLKM
270,2005-11-10,990.0,red,KNN,TLKM
271,2005-11-11,985.0,red,KNN,TLKM
272,2005-11-14,995.0,red,KNN,TLKM
273,2005-11-15,1015.0,red,KNN,TLKM
274,2005-11-16,1010.0,red,KNN,TLKM
275,2005-11-17,1010.0,red,KNN,TLKM
276,2005-11-18,1030.0,red,KNN,TLKM
277,2005-11-21,1040.0,red,KNN,TLKM
278,2005-11-22,1040.0,red,KNN,TLKM
279,2005-11-23,1030.0,red,KNN,TLKM
280,2005-11-24,1060.0,red,KNN,TLKM
281,2005-11-25,1050.0,red,KNN,TLKM
282,2005-11-28,1070.0,red,KNN,TLKM
283,2005-11-29,1070.0,red,KNN,TLKM
284,2005-11-30,1100.0,red,KNN,TLKM
285,2005-12-01,1090.0,red,KNN,TLKM
286,2005-12-02,1110.0,red,KNN,TLKM
287,2005-12-05,1130.0,red,KNN,TLKM
288,2005-12-06,1120.0,red,KNN,TLKM
289,2005-12-07,1160.0,red,KNN,TLKM
290,2005-12-08,1160.0,red,KNN,TLKM
291,2005-12-09,1170.0,red,KNN,TLKM
292,2005-12-12,1200.0,red,KNN,TLKM
293,2005-12-13,1230.0,red,KNN,TLKM
294,2005-12-14,1210.0,red,KNN,TLKM
295,2005-12-15,1180.0,red,KNN,TLKM
296,2005-12-16,1140.0,red,KNN,TLKM
297,2005-12-19,1200.0,red,KNN,TLKM
298,2005-12-20,1200.0,red,KNN,TLKM
299,2005-12-21,1210.0,red,KNN,TLKM
300,2005-12-22,1210.0,red,KNN,TLKM
301,2005-12-23,1190.0,red,KNN,TLKM
302,2005-12-27,1190.0,red,KNN,TLKM
303,2005-12-28,1180.0,red,KNN,TLKM
304,2005-12-29,1180.0,red,KNN,TLKM
305,2006-01-02,1220.0,red,KNN,TLKM
306,2006-01-03,1230.0,red,KNN,TLKM
307,2006-01-04,1240.0,red,KNN,TLKM
308,2006-01-05,1210.0,red,KNN,TLKM
309,2006-01-06,1210.0,red,KNN,TLKM
310,2006-01-09,1230.0,red,KNN,TLKM
311,2006-01-11,1310.0,red,KNN,TLKM
312,2006-01-12,1280.0,red,KNN,TLKM
313,2006-01-13,1240.0,red,KNN,TLKM
314,2006-01-16,1230.0,red,KNN,TLKM
315,2006-01-17,1230.0,red,KNN,TLKM
316,2006-01-18,1210.0,red,KNN,TLKM
317,2006-01-19,1260.0,red,KNN,TLKM
318,2006-01-20,1240.0,red,KNN,TLKM
319,2006-01-23,1220.0,red,KNN,TLKM
320,2006-01-24,1210.0,red,KNN,TLKM
321,2006-01-25,1260.0,red,KNN,TLKM
322,2006-01-26,1230.0,red,KNN,TLKM
323,2006-01-27,1250.0,red,KNN,TLKM
324,2006-01-30,1260.0,red,KNN,TLKM
325,2006-02-01,1280.0,red,KNN,TLKM
326,2006-02-02,1270.0,red,KNN,TLKM
327,2006-02-03,1270.0,red,KNN,TLKM
328,2006-02-06,1270.0,red,KNN,TLKM
329,2006-02-07,1270.0,red,KNN,TLKM
330,2006-02-08,1220.0,red,KNN,TLKM
331,2006-02-09,1240.0,red,KNN,TLKM
332,2006-02-10,1230.0,red,KNN,TLKM
333,2006-02-13,1220.0,red,KNN,TLKM
334,2006-02-14,1190.0,red,KNN,TLKM
335,2006-02-15,1220.0,red,KNN,TLKM
336,2006-02-16,1220.0,red,KNN,TLKM
337,2006-02-17,1240.0,red,KNN,TLKM
338,2006-02-20,1250.0,red,KNN,TLKM
339,2006-02-21,1230.0,red,KNN,TLKM
340,2006-02-22,1220.0,red,KNN,TLKM
341,2006-02-23,1210.0,red,KNN,TLKM
342,2006-02-24,1230.0,red,KNN,TLKM
343,2006-02-27,1250.0,red,KNN,TLKM
344,2006-02-28,1240.0,red,KNN,TLKM
345,2006-03-01,1260.0,red,KNN,TLKM
346,2006-03-02,1280.0,red,KNN,TLKM
347,2006-03-03,1290.0,red,KNN,TLKM
348,2006-03-06,1250.0,red,KNN,TLKM
349,2006-03-07,1240.0,red,KNN,TLKM
350,2006-03-08,1250.0,red,KNN,TLKM
351,2006-03-09,1250.0,red,KNN,TLKM
352,2006-03-10,1250.0,red,KNN,TLKM
353,2006-03-13,1250.0,red,KNN,TLKM
354,2006-03-14,1240.0,red,KNN,TLKM
355,2006-03-15,1240.0,red,KNN,TLKM
356,2006-03-16,1280.0,red,KNN,TLKM
357,2006-03-17,1350.0,red,KNN,TLKM
358,2006-03-20,1400.0,red,KNN,TLKM
359,2006-03-21,1370.0,red,KNN,TLKM
360,2006-03-22,1350.0,red,KNN,TLKM
361,2006-03-23,1390.0,red,KNN,TLKM
362,2006-03-24,1390.0,red,KNN,TLKM
363,2006-03-27,1390.0,red,KNN,TLKM
364,2006-03-28,1390.0,red,KNN,TLKM
365,2006-03-29,1380.0,red,KNN,TLKM
366,2006-04-03,1390.0,red,KNN,TLKM
367,2006-04-04,1380.0,red,KNN,TLKM
368,2006-04-05,1390.0,red,KNN,TLKM
369,2006-04-06,1400.0,red,KNN,TLKM
370,2006-04-07,1390.0,red,KNN,TLKM
371,2006-04-11,1400.0,red,KNN,TLKM
372,2006-04-12,1450.0,red,KNN,TLKM
373,2006-04-13,1440.0,red,KNN,TLKM
374,2006-04-17,1460.0,red,KNN,TLKM
375,2006-04-18,1490.0,red,KNN,TLKM
376,2006-04-19,1520.0,red,KNN,TLKM
377,2006-04-20,1550.0,red,KNN,TLKM
378,2006-04-21,1530.0,red,KNN,TLKM
379,2006-04-24,1490.0,red,KNN,TLKM
380,2006-04-25,1510.0,red,KNN,TLKM
381,2006-04-26,1530.0,red,KNN,TLKM
382,2006-04-27,1520.0,red,KNN,TLKM
383,2006-04-28,1510.0,red,KNN,TLKM
384,2006-05-01,1540.0,red,KNN,TLKM
385,2006-05-02,1530.0,red,KNN,TLKM
386,2006-05-03,1560.0,red,KNN,TLKM
387,2006-05-04,1520.0,red,KNN,TLKM
388,2006-05-05,1510.0,red,KNN,TLKM
389,2006-05-08,1560.0,red,KNN,TLKM
390,2006-05-09,1650.0,red,KNN,TLKM
391,2006-05-10,1680.0,red,KNN,TLKM
392,2006-05-11,1660.0,red,KNN,TLKM
393,2006-05-12,1650.0,red,KNN,TLKM
394,2006-05-15,1600.0,red,KNN,TLKM
395,2006-05-16,1590.0,red,KNN,TLKM
396,2006-05-17,1580.0,red,KNN,TLKM
397,2006-05-18,1510.0,red,KNN,TLKM
398,2006-05-19,1510.0,red,KNN,TLKM
399,2006-05-22,1440.0,red,KNN,TLKM
400,2006-05-23,1440.0,red,KNN,TLKM
401,2006-05-24,1420.0,red,KNN,TLKM
402,2006-05-29,1470.0,red,KNN,TLKM
403,2006-05-30,1480.0,red,KNN,TLKM
404,2006-05-31,1410.0,red,KNN,TLKM
405,2006-06-01,1440.0,red,KNN,TLKM
406,2006-06-02,1500.0,red,KNN,TLKM
407,2006-06-05,1530.0,red,KNN,TLKM
408,2006-06-06,1450.0,red,KNN,TLKM
409,2006-06-07,1410.0,red,KNN,TLKM
410,2006-06-08,1350.0,red,KNN,TLKM
411,2006-06-09,1410.0,red,KNN,TLKM
412,2006-06-12,1390.0,red,KNN,TLKM
413,2006-06-13,1350.0,red,KNN,TLKM
414,2006-06-14,1350.0,red,KNN,TLKM
415,2006-06-15,1360.0,red,KNN,TLKM
416,2006-06-16,1500.0,red,KNN,TLKM
417,2006-06-19,1490.0,red,KNN,TLKM
418,2006-06-20,1480.0,red,KNN,TLKM
419,2006-06-21,1480.0,red,KNN,TLKM
420,2006-06-22,1500.0,red,KNN,TLKM
421,2006-06-23,1450.0,red,KNN,TLKM
422,2006-06-26,1450.0,red,KNN,TLKM
423,2006-06-27,1430.0,red,KNN,TLKM
424,2006-06-28,1410.0,red,KNN,TLKM
425,2006-06-29,1390.0,red,KNN,TLKM
426,2006-06-30,1470.0,red,KNN,TLKM
427,2006-07-03,1460.0,red,KNN,TLKM
428,2006-07-04,1480.0,red,KNN,TLKM
429,2006-07-05,1470.0,red,KNN,TLKM
430,2006-07-06,1490.0,red,KNN,TLKM
431,2006-07-07,1480.0,red,KNN,TLKM
432,2006-07-10,1450.0,red,KNN,TLKM
433,2006-07-11,1460.0,red,KNN,TLKM
434,2006-07-12,1460.0,red,KNN,TLKM
435,2006-07-13,1480.0,red,KNN,TLKM
436,2006-07-14,1420.0,red,KNN,TLKM
437,2006-07-17,1430.0,red,KNN,TLKM
438,2006-07-18,1440.0,red,KNN,TLKM
439,2006-07-19,1430.0,red,KNN,TLKM
440,2006-07-20,1490.0,red,KNN,TLKM
441,2006-07-21,1480.0,red,KNN,TLKM
442,2006-07-24,1480.0,red,KNN,TLKM
443,2006-07-25,1470.0,red,KNN,TLKM
444,2006-07-26,1460.0,red,KNN,TLKM
445,2006-07-27,1460.0,red,KNN,TLKM
446,2006-07-28,1480.0,red,KNN,TLKM
447,2006-07-31,1490.0,red,KNN,TLKM
448,2006-08-01,1530.0,red,KNN,TLKM
449,2006-08-02,1590.0,red,KNN,TLKM
450,2006-08-03,1560.0,red,KNN,TLKM
451,2006-08-04,1580.0,red,KNN,TLKM
452,2006-08-07,1610.0,red,KNN,TLKM
453,2006-08-08,1580.0,red,KNN,TLKM
454,2006-08-09,1590.0,red,KNN,TLKM
455,2006-08-10,1550.0,red,KNN,TLKM
456,2006-08-11,1600.0,red,KNN,TLKM
457,2006-08-14,1600.0,red,KNN,TLKM
458,2006-08-15,1590.0,red,KNN,TLKM
459,2006-08-16,1600.0,red,KNN,TLKM
460,2006-08-22,1600.0,red,KNN,TLKM
461,2006-08-23,1580.0,red,KNN,TLKM
462,2006-08-24,1580.0,red,KNN,TLKM
463,2006-08-25,1560.0,red,KNN,TLKM
464,2006-08-28,1570.0,red,KNN,TLKM
465,2006-08-29,1600.0,red,KNN,TLKM
466,2006-08-30,1580.0,red,KNN,TLKM
467,2006-08-31,1580.0,red,KNN,TLKM
468,2006-09-01,1570.0,red,KNN,TLKM
469,2006-09-04,1620.0,red,KNN,TLKM
470,2006-09-05,1610.0,red,KNN,TLKM
471,2006-09-06,1620.0,red,KNN,TLKM
472,2006-09-07,1600.0,red,KNN,TLKM
473,2006-09-08,1590.0,red,KNN,TLKM
474,2006-09-11,1570.0,red,KNN,TLKM
475,2006-09-12,1540.0,red,KNN,TLKM
476,2006-09-13,1560.0,red,KNN,TLKM
477,2006-09-14,1580.0,red,KNN,TLKM
478,2006-09-15,1610.0,red,KNN,TLKM
479,2006-09-18,1640.0,red,KNN,TLKM
480,2006-09-19,1670.0,red,KNN,TLKM
481,2006-09-20,1650.0,red,KNN,TLKM
482,2006-09-21,1660.0,red,KNN,TLKM
483,2006-09-22,1640.0,red,KNN,TLKM
484,2006-09-25,1630.0,red,KNN,TLKM
485,2006-09-26,1630.0,red,KNN,TLKM
486,2006-09-27,1670.0,red,KNN,TLKM
487,2006-09-28,1690.0,red,KNN,TLKM
488,2006-09-29,1690.0,red,KNN,TLKM
489,2006-10-02,1680.0,red,KNN,TLKM
490,2006-10-03,1680.0,red,KNN,TLKM
491,2006-10-04,1690.0,red,KNN,TLKM
492,2006-10-05,1680.0,red,KNN,TLKM
493,2006-10-06,1690.0,red,KNN,TLKM
494,2006-10-09,1680.0,red,KNN,TLKM
495,2006-10-10,1660.0,red,KNN,TLKM
496,2006-10-11,1650.0,red,KNN,TLKM
497,2006-10-12,1640.0,red,KNN,TLKM
498,2006-10-13,1650.0,red,KNN,TLKM
499,2006-10-16,1640.0,red,KNN,TLKM
500,2006-10-17,1650.0,red,KNN,TLKM
501,2006-10-18,1660.0,red,KNN,TLKM
502,2006-10-19,1670.0,red,KNN,TLKM
503,2006-10-20,1670.0,red,KNN,TLKM
504,2006-10-30,1660.0,red,KNN,TLKM
505,2006-10-31,1680.0,red,KNN,TLKM
506,2006-11-01,1700.0,red,KNN,TLKM
507,2006-11-02,1710.0,red,KNN,TLKM
508,2006-11-03,1700.0,red,KNN,TLKM
509,2006-11-06,1770.0,red,KNN,TLKM
510,2006-11-07,1820.0,red,KNN,TLKM
511,2006-11-08,1810.0,red,KNN,TLKM
512,2006-11-09,1840.0,red,KNN,TLKM
513,2006-11-10,1880.0,red,KNN,TLKM
514,2006-11-13,1840.0,red,KNN,TLKM
515,2006-11-14,1920.0,red,KNN,TLKM
516,2006-11-15,1910.0,red,KNN,TLKM
517,2006-11-16,1890.0,red,KNN,TLKM
518,2006-11-17,1870.0,red,KNN,TLKM
519,2006-11-20,1910.0,red,KNN,TLKM
520,2006-11-21,1890.0,red,KNN,TLKM
521,2006-11-22,1940.0,red,KNN,TLKM
522,2006-11-23,1920.0,red,KNN,TLKM
523,2006-11-24,1970.0,red,KNN,TLKM
524,2006-11-27,2000.0,red,KNN,TLKM
525,2006-11-28,1950.0,red,KNN,TLKM
526,2006-11-29,1970.0,red,KNN,TLKM
527,2006-11-30,1980.0,red,KNN,TLKM
528,2006-12-01,1980.0,red,KNN,TLKM
529,2006-12-04,2000.0,red,KNN,TLKM
530,2006-12-05,2100.0,red,KNN,TLKM
531,2006-12-06,2110.0,red,KNN,TLKM
532,2006-12-07,2090.0,red,KNN,TLKM
533,2006-12-08,2060.0,red,KNN,TLKM
534,2006-12-11,2000.0,red,KNN,TLKM
535,2006-12-12,1940.0,red,KNN,TLKM
536,2006-12-13,1940.0,red,KNN,TLKM
537,2006-12-14,1980.0,red,KNN,TLKM
538,2006-12-15,2050.0,red,KNN,TLKM
539,2006-12-18,2000.0,red,KNN,TLKM
540,2006-12-19,1970.0,red,KNN,TLKM
541,2006-12-20,1990.0,red,KNN,TLKM
542,2006-12-21,2010.0,red,KNN,TLKM
543,2006-12-22,1980.0,red,KNN,TLKM
544,2006-12-26,1980.0,red,KNN,TLKM
545,2006-12-27,2000.0,red,KNN,TLKM
546,2006-12-28,2020.0,red,KNN,TLKM
547,2006-12-29,2020.0,red,KNN,TLKM
548,2007-01-02,2070.0,red,KNN,TLKM
549,2007-01-03,2070.0,red,KNN,TLKM
550,2007-01-04,2030.0,red,KNN,TLKM
551,2007-01-05,2030.0,red,KNN,TLKM
552,2007-01-08,2000.0,red,KNN,TLKM
553,2007-01-09,1990.0,red,KNN,TLKM
554,2007-01-10,1940.0,red,KNN,TLKM
555,2007-01-11,1930.0,red,KNN,TLKM
556,2007-01-12,1920.0,red,KNN,TLKM
557,2007-01-15,1970.0,red,KNN,TLKM
558,2007-01-16,1980.0,red,KNN,TLKM
559,2007-01-17,1980.0,red,KNN,TLKM
560,2007-01-18,1980.0,red,KNN,TLKM
561,2007-01-19,2030.0,red,KNN,TLKM
562,2007-01-22,2030.0,red,KNN,TLKM
563,2007-01-23,2000.0,red,KNN,TLKM
564,2007-01-24,1990.0,red,KNN,TLKM
